TSS type,chr,start position
exon,chrX,4693061
outron,chrX,4699790
outron,chrX,4707022
outron,chrX,4711972
outron,chrX,4712158
outron,chrX,4714856
outron,chrX,4721278
outron,chrX,4728175
exon,chrX,4733042
outron,chrX,4751145
exon,chrX,4762960
exon,chrX,4782391
exon,chrX,4785046
exon,chrX,4791894
outron,chrX,4802245
outron,chrX,4811970
outron,chrX,4817315
exon,chrX,4821424
outron,chrX,4853117
outron,chrX,4861988
exon,chrX,4866055
exon,chrX,4874552
exon,chrX,4885927
outron,chrX,4892022
outron,chrX,4899619
outron,chrX,4904853
outron,chrX,4921707
outron,chrX,4931236
outron,chrX,4946067
exon,chrX,4960399
exon,chrX,4960590
outron,chrX,4971444
outron,chrX,4983086
outron,chrX,4997790
outron,chrX,4999076
outron,chrX,5003433
exon,chrX,5009065
outron,chrX,5014030
exon,chrX,5017815
exon,chrX,5021248
outron,chrX,5024578
outron,chrX,5032067
outron,chrX,5043979
exon,chrX,5056851
outron,chrX,5060934
outron,chrX,5064232
outron,chrX,5071492
exon,chrX,5077941
outron,chrX,5087744
outron,chrX,5099755
exon,chrX,5101001
outron,chrX,5109429
outron,chrX,5117254
outron,chrX,5159704
outron,chrX,5165265
exon,chrX,5174416
exon,chrX,5179129
exon,chrX,5179238
exon,chrX,5183691
exon,chrX,5188978
exon,chrX,5195799
exon,chrX,5205776
outron,chrX,5243732
outron,chrX,5244284
outron,chrX,5246924
exon,chrX,5253061
outron,chrX,5255067
exon,chrX,5257237
outron,chrX,5262565
outron,chrX,5275327
outron,chrX,5275475
outron,chrX,5279504
outron,chrX,5283738
outron,chrX,5298215
exon,chrX,5298694
exon,chrX,5313374
exon,chrX,5329466
outron,chrX,5336534
exon,chrX,5338284
exon,chrX,5340288
exon,chrX,5342303
outron,chrX,5344145
outron,chrX,5348458
outron,chrX,5354487
outron,chrX,5365713
exon,chrX,5368495
outron,chrX,5372120
exon,chrX,5388733
outron,chrX,5400659
outron,chrX,5412109
exon,chrX,5413708
exon,chrX,5442893
exon,chrX,5447630
exon,chrX,5450799
outron,chrX,5459583
outron,chrX,5466549
outron,chrX,5479155
outron,chrX,5484162
exon,chrX,5487681
exon,chrX,5489636
outron,chrX,5492941
outron,chrX,5513424
outron,chrX,5516822
outron,chrX,5518448
outron,chrX,5523062
outron,chrX,5539029
exon,chrX,5552718
exon,chrX,5575720
outron,chrX,5592896
outron,chrX,5600460
outron,chrX,5628548
outron,chrX,5636238
outron,chrX,5646916
outron,chrX,5647155
exon,chrX,5655362
outron,chrX,5680514
exon,chrX,5686106
outron,chrX,5698387
outron,chrX,5711170
exon,chrX,5720157
outron,chrX,5730148
outron,chrX,5745408
outron,chrX,5764556
exon,chrX,5772567
outron,chrX,5773656
outron,chrX,5781401
outron,chrX,5780975
outron,chrX,5787840
outron,chrX,5791404
outron,chrX,5800364
outron,chrX,5808140
exon,chrX,5827487
outron,chrX,5835114
exon,chrX,5839700
outron,chrX,5841340
outron,chrX,5847301
outron,chrX,5854214
exon,chrX,5861938
exon,chrX,5875286
exon,chrX,5890340
outron,chrX,5904209
exon,chrX,5917595
exon,chrX,5919110
exon,chrX,5931278
outron,chrX,5943455
outron,chrX,5949621
outron,chrX,5953227
outron,chrX,5953361
outron,chrX,5956858
outron,chrX,5979425
exon,chrX,5984889
exon,chrX,5995591
outron,chrX,5995883
outron,chrX,6003000
exon,chrX,6004536
outron,chrX,6020194
exon,chrX,6022460
outron,chrX,6028901
outron,chrX,6035848
outron,chrX,6049042
outron,chrX,6052988
outron,chrX,6057767
outron,chrX,6066189
outron,chrX,6075472
exon,chrX,6084702
outron,chrX,6093121
outron,chrX,6099471
outron,chrX,6103392
outron,chrX,6109505
outron,chrX,6112967
exon,chrX,6113091
exon,chrX,6118564
outron,chrX,6121872
outron,chrX,6128372
outron,chrX,6133466
outron,chrX,6162118
exon,chrX,6173899
exon,chrX,6176096
exon,chrX,6177657
exon,chrX,6180542
exon,chrX,6183230
exon,chrX,6195027
outron,chrX,6204903
outron,chrX,6206470
exon,chrX,6207658
exon,chrX,6208668
outron,chrX,6237663
exon,chrX,6239042
outron,chrX,6239211
exon,chrX,6252238
outron,chrX,6263515
outron,chrX,6266759
outron,chrX,6271972
exon,chrX,6286400
exon,chrX,6291489
outron,chrX,6292990
outron,chrX,6299970
exon,chrX,6323093
outron,chrX,6321758
outron,chrX,6338595
exon,chrX,6347776
exon,chrX,6358544
exon,chrX,6373524
outron,chrX,6378460
exon,chrX,6386125
exon,chrX,6385403
outron,chrX,6391648
outron,chrX,6410306
exon,chrX,6410399
outron,chrX,6419206
exon,chrX,6430465
outron,chrX,6448901
exon,chrX,6449218
exon,chrX,6456938
exon,chrX,6461937
outron,chrX,6467831
exon,chrX,6475411
outron,chrX,6472499
exon,chrX,6476750
outron,chrX,6485187
exon,chrX,6500153
exon,chrX,6506188
outron,chrX,6509958
outron,chrX,6512192
outron,chrX,6518850
outron,chrX,6530463
outron,chrX,6552905
outron,chrX,6562528
exon,chrX,6588399
outron,chrX,6597174
exon,chrX,6607164
outron,chrX,6609702
outron,chrX,6618861
exon,chrX,6622845
outron,chrX,6636664
outron,chrX,6642594
exon,chrX,6645555
outron,chrX,6653867
exon,chrX,6668947
exon,chrX,6672909
outron,chrX,6684427
outron,chrX,6690948
exon,chrX,6690418
exon,chrX,6698322
exon,chrX,6698486
exon,chrX,6718658
outron,chrX,6723910
outron,chrX,6729696
exon,chrX,6733270
exon,chrX,6742355
outron,chrX,6763748
exon,chrX,6772859
outron,chrX,6789489
outron,chrX,6806704
outron,chrX,6818296
outron,chrX,6823372
outron,chrX,6825977
outron,chrX,6841075
exon,chrX,6842104
outron,chrX,6853155
exon,chrX,6867894
outron,chrX,6877852
exon,chrX,6885635
outron,chrX,6889575
exon,chrX,6898960
outron,chrX,6904670
outron,chrX,6911885
outron,chrX,6924465
outron,chrX,6934545
outron,chrX,6938767
outron,chrX,6949703
exon,chrX,6967321
exon,chrX,6991765
exon,chrX,7006013
outron,chrX,7038522
outron,chrX,7049158
outron,chrX,7056846
outron,chrX,7066130
exon,chrX,7068436
exon,chrX,7075273
exon,chrX,7088067
outron,chrX,7097676
outron,chrX,7100363
exon,chrX,7100633
exon,chrX,7104267
outron,chrX,7119033
outron,chrX,7125657
exon,chrX,7139831
exon,chrX,7143593
outron,chrX,7157646
outron,chrX,7158061
outron,chrX,7172992
outron,chrX,7194245
outron,chrX,7198079
outron,chrX,7211560
exon,chrX,7218071
outron,chrX,7232496
outron,chrX,7245365
outron,chrX,7254582
outron,chrX,7265137
exon,chrX,7272096
outron,chrX,7290823
exon,chrX,7301614
outron,chrX,7306529
exon,chrX,7309857
exon,chrX,7310033
exon,chrX,7316700
exon,chrX,7314581
outron,chrX,7319818
outron,chrX,7320324
outron,chrX,7322467
outron,chrX,7327243
exon,chrX,7329837
outron,chrX,7333927
outron,chrX,7339826
outron,chrX,7374320
outron,chrX,7393839
outron,chrX,7398501
outron,chrX,7401582
outron,chrX,7405640
exon,chrX,7411047
outron,chrX,7426272
outron,chrX,7431046
outron,chrX,7433295
outron,chrX,7439603
outron,chrX,7442720
outron,chrX,7460516
exon,chrX,7478129
outron,chrX,7478594
exon,chrX,7480601
exon,chrX,7486015
outron,chrX,7493354
exon,chrX,7495849
outron,chrX,7500991
exon,chrX,7502570
outron,chrX,7522745
outron,chrX,7538038
exon,chrX,7546834
outron,chrX,7554657
outron,chrX,7559311
outron,chrX,7564506
outron,chrX,7570008
exon,chrX,7569854
exon,chrX,7573584
outron,chrX,7585882
outron,chrX,7595241
outron,chrX,7608279
exon,chrX,7649361
outron,chrX,7661217
outron,chrX,7665488
outron,chrX,7670622
exon,chrX,7680571
exon,chrX,7682142
exon,chrX,7688855
exon,chrX,7712908
outron,chrX,7725136
exon,chrX,7727832
outron,chrX,7736651
exon,chrX,7736739
exon,chrX,7743429
outron,chrX,7753380
outron,chrX,7761854
exon,chrX,7776601
outron,chrX,7777870
outron,chrX,7782479
outron,chrX,7788173
outron,chrX,7798437
exon,chrX,7798531
exon,chrX,7807051
outron,chrX,7809590
outron,chrX,7815084
exon,chrX,7842511
exon,chrX,7847424
outron,chrX,7863882
outron,chrX,7882081
exon,chrX,7884259
exon,chrX,7901864
outron,chrX,7900349
exon,chrX,7925379
exon,chrX,7930728
outron,chrX,7944972
outron,chrX,7951494
outron,chrX,7959917
outron,chrX,7962125
outron,chrX,7985062
exon,chrX,7986572
exon,chrX,7998852
outron,chrX,8002697
outron,chrX,8006071
outron,chrX,8016509
outron,chrX,8029257
outron,chrX,8040049
outron,chrX,8059792
outron,chrX,8059973
exon,chrX,8069017
exon,chrX,8083965
outron,chrX,8087017
exon,chrX,8090075
exon,chrX,8097258
outron,chrX,8104102
outron,chrX,8110129
outron,chrX,8113959
outron,chrX,8136570
outron,chrX,8136981
exon,chrX,8143714
exon,chrX,8147521
exon,chrX,8159100
outron,chrX,8164130
outron,chrX,8169721
exon,chrX,8172650
exon,chrX,8182943
outron,chrX,8185315
outron,chrX,8204680
outron,chrX,8233576
outron,chrX,8242163
exon,chrX,8248293
exon,chrX,8252274
outron,chrX,8270998
outron,chrX,8286806
outron,chrX,8287049
outron,chrX,8294210
outron,chrX,8300300
outron,chrX,8305035
outron,chrX,8309942
exon,chrX,8323532
outron,chrX,8326481
exon,chrX,8346298
outron,chrX,8368399
exon,chrX,8371535
exon,chrX,8378415
exon,chrX,8387618
outron,chrX,8393676
exon,chrX,8408609
exon,chrX,8416779
outron,chrX,8422097
outron,chrX,8426309
outron,chrX,8426502
outron,chrX,8444424
exon,chrX,8457612
outron,chrX,8463867
exon,chrX,8470227
outron,chrX,8477420
outron,chrX,8494000
exon,chrX,8501147
outron,chrX,8505935
outron,chrX,8518151
exon,chrX,8542892
outron,chrX,8546103
outron,chrX,8549084
outron,chrX,8551678
exon,chrX,8553655
outron,chrX,8568445
exon,chrX,8582760
exon,chrX,8580426
outron,chrX,8585903
outron,chrX,8592731
exon,chrX,8599813
exon,chrX,8599694
exon,chrX,8608807
outron,chrX,8625221
exon,chrX,8647185
outron,chrX,8660434
outron,chrX,8671463
exon,chrX,8701980
outron,chrX,8707500
outron,chrX,8715991
outron,chrX,8718912
outron,chrX,8721572
exon,chrX,8727414
exon,chrX,8732057
outron,chrX,8737093
outron,chrX,8737398
outron,chrX,8744620
exon,chrX,8750882
exon,chrX,8761551
outron,chrX,8763418
outron,chrX,8789261
outron,chrX,8791972
exon,chrX,8797499
outron,chrX,8806070
exon,chrX,8811015
exon,chrX,8812092
outron,chrX,8826811
outron,chrX,8828821
exon,chrX,8831615
outron,chrX,8854389
outron,chrX,8859651
exon,chrX,8858828
exon,chrX,8874623
outron,chrX,8890547
outron,chrX,8905159
exon,chrX,8911309
exon,chrX,8931173
exon,chrX,8940105
exon,chrX,8950949
outron,chrX,8987918
outron,chrX,8992074
outron,chrX,8995876
exon,chrX,8998661
outron,chrX,9014382
outron,chrX,9029388
exon,chrX,9034494
exon,chrX,9072000
outron,chrX,9081427
outron,chrX,9098059
outron,chrX,9114022
outron,chrX,9119035
exon,chrX,9137888
outron,chrX,9150434
exon,chrX,9160383
exon,chrX,9168970
exon,chrX,9166111
outron,chrX,9171297
outron,chrX,9174578
exon,chrX,9191859
outron,chrX,9225234
exon,chrX,9234649
exon,chrX,9244200
outron,chrX,9245415
exon,chrX,9251854
outron,chrX,9266868
outron,chrX,9290341
outron,chrX,9296660
exon,chrX,9296765
outron,chrX,9303210
outron,chrX,9315591
exon,chrX,9331081
outron,chrX,9338019
outron,chrX,9347418
exon,chrX,9387330
outron,chrX,9391346
outron,chrX,9426904
outron,chrX,9431259
outron,chrX,9436909
outron,chrX,9441572
outron,chrX,9446511
outron,chrX,9450112
outron,chrX,9452699
exon,chrX,9451315
outron,chrX,9461037
exon,chrX,9461143
outron,chrX,9516058
outron,chrX,9539630
outron,chrX,9550939
exon,chrX,9564517
outron,chrX,9584592
exon,chrX,9586080
exon,chrX,9589318
outron,chrX,9607998
outron,chrX,9616575
outron,chrX,9637298
outron,chrX,9653269
outron,chrX,9668686
outron,chrX,9680260
exon,chrX,9693353
outron,chrX,9697562
exon,chrX,9705360
outron,chrX,9709381
outron,chrX,9717077
outron,chrX,9737896
outron,chrX,9774369
exon,chrX,9777213
outron,chrX,9790946
outron,chrX,9796007
outron,chrX,9807178
outron,chrX,9822645
outron,chrX,9833714
outron,chrX,9838194
outron,chrX,9846169
exon,chrX,9849537
exon,chrX,9852103
outron,chrX,9853934
exon,chrX,9858290
outron,chrX,9862993
outron,chrX,9864981
exon,chrX,9872742
outron,chrX,9877251
outron,chrX,9882269
outron,chrX,9892951
outron,chrX,9894762
outron,chrX,9899786
outron,chrX,9917439
outron,chrX,9918526
exon,chrX,9925044
outron,chrX,9932331
outron,chrX,9941649
outron,chrX,9954660
outron,chrX,9964482
exon,chrX,9975842
exon,chrX,9985077
outron,chrX,9999525
outron,chrX,10000040
outron,chrX,10010883
exon,chrX,10017654
outron,chrX,10026575
outron,chrX,10029723
exon,chrX,10047300
outron,chrX,10053157
exon,chrX,10058365
exon,chrX,10059261
outron,chrX,10072307
exon,chrX,10074277
exon,chrX,10074434
exon,chrX,10083528
outron,chrX,10089854
exon,chrX,10126009
exon,chrX,10132202
outron,chrX,10138732
exon,chrX,10142273
exon,chrX,10146853
outron,chrX,10152177
exon,chrX,10158749
outron,chrX,10158946
exon,chrX,10165655
exon,chrX,10172262
exon,chrX,10183304
outron,chrX,10194492
outron,chrX,10197455
outron,chrX,10205627
outron,chrX,10212167
outron,chrX,10215502
outron,chrX,10220844
outron,chrX,10228221
outron,chrX,10238472
exon,chrX,10242465
exon,chrX,10252602
outron,chrX,10273802
exon,chrX,10302582
exon,chrX,10303675
exon,chrX,10306171
outron,chrX,10318521
outron,chrX,10317777
outron,chrX,10327802
outron,chrX,10332395
exon,chrX,10333911
outron,chrX,10338448
exon,chrX,10341914
outron,chrX,10344223
exon,chrX,10358385
outron,chrX,10372569
outron,chrX,10377708
outron,chrX,10385328
exon,chrX,10406994
outron,chrX,10410063
outron,chrX,10422051
exon,chrX,10444763
outron,chrX,10463935
outron,chrX,10475381
outron,chrX,10480690
exon,chrX,10483120
outron,chrX,10505374
outron,chrX,10521584
outron,chrX,10524554
outron,chrX,10524647
exon,chrX,10528161
outron,chrX,10532816
exon,chrX,10534499
exon,chrX,10542354
exon,chrX,10542390
outron,chrX,10545544
exon,chrX,10559469
outron,chrX,10568926
exon,chrX,10590274
outron,chrX,10624999
exon,chrX,10627587
exon,chrX,10629225
outron,chrX,10643295
outron,chrX,10675903
outron,chrX,10677558
exon,chrX,10677923
outron,chrX,10689539
outron,chrX,10694428
outron,chrX,10711815
outron,chrX,10732703
outron,chrX,10746665
exon,chrX,10757624
outron,chrX,10754753
outron,chrX,10767096
exon,chrX,10787450
exon,chrX,10792463
exon,chrX,10794650
exon,chrX,10814912
exon,chrX,10819872
exon,chrX,10825995
outron,chrX,10846279
outron,chrX,10877390
exon,chrX,10885638
outron,chrX,10896292
outron,chrX,10900941
outron,chrX,10902974
outron,chrX,10908893
outron,chrX,10916069
exon,chrX,10920647
outron,chrX,10923630
exon,chrX,10932342
outron,chrX,10943724
exon,chrX,10948843
exon,chrX,10952016
outron,chrX,10953730
exon,chrX,10958677
exon,chrX,10965855
outron,chrX,10979533
outron,chrX,10979633
outron,chrX,10989538
outron,chrX,10999423
outron,chrX,11002683
exon,chrX,11008118
outron,chrX,11014890
exon,chrX,11028576
outron,chrX,11043392
exon,chrX,11057388
exon,chrX,11059526
outron,chrX,11061571
exon,chrX,11065082
exon,chrX,11068511
outron,chrX,11072874
exon,chrX,11077093
outron,chrX,11080563
exon,chrX,11109467
exon,chrX,11120887
outron,chrX,11126869
outron,chrX,11150665
outron,chrX,11160688
exon,chrX,11175636
outron,chrX,11189592
exon,chrX,11199390
exon,chrX,11201456
exon,chrX,11204348
exon,chrX,11207018
exon,chrX,11208064
outron,chrX,11210496
outron,chrX,11218342
outron,chrX,11215608
outron,chrX,11222971
outron,chrX,11239881
exon,chrX,11257346
outron,chrX,11270935
outron,chrX,11279373
outron,chrX,11290002
outron,chrX,11296985
outron,chrX,11299602
exon,chrX,11298826
outron,chrX,11306717
outron,chrX,11307202
outron,chrX,11310602
exon,chrX,11315620
exon,chrX,11315722
exon,chrX,11326854
exon,chrX,11326978
exon,chrX,11339301
outron,chrX,11339699
outron,chrX,11345504
outron,chrX,11350290
outron,chrX,11357752
outron,chrX,11376072
outron,chrX,11379315
outron,chrX,11393130
exon,chrX,11405910
outron,chrX,11407932
outron,chrX,11414824
outron,chrX,11420001
outron,chrX,11433689
outron,chrX,11446918
outron,chrX,11454214
outron,chrX,11485049
exon,chrX,11499813
exon,chrX,11502224
exon,chrX,11511307
outron,chrX,11519323
outron,chrX,11521652
exon,chrX,11533073
exon,chrX,11536653
exon,chrX,11548064
outron,chrX,11546830
outron,chrX,11557218
outron,chrX,11560465
outron,chrX,11563823
outron,chrX,11573459
exon,chrX,11581297
outron,chrX,11594206
outron,chrX,11605583
outron,chrX,11631560
outron,chrX,11644076
exon,chrX,11647374
exon,chrX,11652803
outron,chrX,11656733
exon,chrX,11656816
outron,chrX,11662536
outron,chrX,11666805
outron,chrX,11673569
exon,chrX,11680890
exon,chrX,11684624
exon,chrX,11690235
exon,chrX,11689577
exon,chrX,11690954
outron,chrX,11693244
exon,chrX,11695524
outron,chrX,11712249
outron,chrX,11718410
outron,chrX,11725790
outron,chrX,11727775
exon,chrX,11727955
outron,chrX,11744860
exon,chrX,11757402
exon,chrX,11769321
outron,chrX,11798275
exon,chrX,11804171
outron,chrX,11813648
outron,chrX,11837958
exon,chrX,11850055
outron,chrX,11857216
exon,chrX,11861875
exon,chrX,11881596
exon,chrX,11880049
exon,chrX,11882823
exon,chrX,11883051
outron,chrX,11895005
exon,chrX,11898173
exon,chrX,11907568
outron,chrX,11910055
outron,chrX,11932181
outron,chrX,11944525
outron,chrX,11948254
outron,chrX,11947356
outron,chrX,11952748
exon,chrX,11965912
outron,chrX,11974628
outron,chrX,11982520
exon,chrX,11983842
outron,chrX,11992898
outron,chrX,12001720
outron,chrX,12018171
exon,chrX,12029142
outron,chrX,12034686
outron,chrX,12049366
exon,chrX,12065196
outron,chrX,12076683
outron,chrX,12082412
exon,chrX,12103706
exon,chrX,12103863
exon,chrX,12107892
outron,chrX,12142200
exon,chrX,12142792
exon,chrX,12143954
outron,chrX,12146197
exon,chrX,12148197
outron,chrX,12154587
outron,chrX,12162907
outron,chrX,12171859
outron,chrX,12205902
outron,chrX,12215424
exon,chrX,12219615
exon,chrX,12222690
exon,chrX,12226125
outron,chrX,12233609
exon,chrX,12241639
outron,chrX,12254339
outron,chrX,12258610
exon,chrX,12280037
exon,chrX,12283241
exon,chrX,12284901
exon,chrX,12296587
outron,chrX,12305043
exon,chrX,12312979
outron,chrX,12320750
outron,chrX,12320938
exon,chrX,12323604
exon,chrX,12341770
exon,chrX,12341903
outron,chrX,12350341
outron,chrX,12352960
outron,chrX,12379367
outron,chrX,12393813
outron,chrX,12414650
outron,chrX,12424006
exon,chrX,12430514
outron,chrX,12435458
exon,chrX,12442767
outron,chrX,12446918
outron,chrX,12454348
outron,chrX,12454491
exon,chrX,12463732
exon,chrX,12463733
exon,chrX,12466801
outron,chrX,12466907
outron,chrX,12480690
outron,chrX,12484539
exon,chrX,12490884
outron,chrX,12504460
outron,chrX,12509987
outron,chrX,12540837
exon,chrX,12600745
outron,chrX,12600532
outron,chrX,12617816
exon,chrX,12636998
outron,chrX,12641965
exon,chrX,12647035
exon,chrX,12664017
outron,chrX,12670338
outron,chrX,12677225
exon,chrX,12691550
outron,chrX,12712452
outron,chrX,12760054
outron,chrX,12780858
exon,chrX,12787160
outron,chrX,12815975
exon,chrX,12843230
exon,chrX,12846494
outron,chrX,12854232
outron,chrX,12857707
